id,date,city,province,country,title,url,subject1,nameCorporate,namePersonal,role
['PC000001'],['1925'],['Alexander'],['Manitoba'],['Canada'],"['Methodist church', 'St. Matthews Church, Alexander, Man.']",['http://peel.library.ualberta.ca/postcards/PC000001.html'],['Methodist churches'],"['St. Matthews Church (Alexander, Man.)']",['Touchburn'],['Publisher']
['PC000002'],['1910'],['Alexander'],['Manitoba'],['Canada'],"['Alexander, Man.']",['http://peel.library.ualberta.ca/postcards/PC000002.html'],"['Cityscapes', 'Streets']",[],['Touchburn'],['Publisher']
['PC000003'],['1920'],['Altona'],['Manitoba'],['Canada'],"['Main St. Altona, Man.']",['http://peel.library.ualberta.ca/postcards/PC000003.html'],"['Cityscapes', 'Streets', 'Buildings']",[],[],[]
['PC000004'],['1920'],['Altona'],['Manitoba'],['Canada'],['Greetings from Altona Man'],['http://peel.library.ualberta.ca/postcards/PC000004.html'],"['Buildings', 'Streets', 'Cityscapes']",[],[],[]
['PC000005'],['1910'],['Arden'],['Manitoba'],['Canada'],"['White Mud River,  Arden, Man.', '""The empire upon which the sun never sets.""']",['http://peel.library.ualberta.ca/postcards/PC000005.html'],"['Rivers', 'Valleys', 'National emblems']",[],[],[]
['PC000006'],['[not before 1920]'],['Arden'],['Manitoba'],['Canada'],"['Arden, Man.']",['http://peel.library.ualberta.ca/postcards/PC000006.html'],"['Cityscapes', 'Houses', 'Streets', 'Sawmills']",['Bates'],[],['Photographer']
['PC000007'],['1920?'],['Arden'],['Manitoba'],['Canada'],"['Arden, Man.']",['http://peel.library.ualberta.ca/postcards/PC000007.html'],"['Houses', 'Residential streets', 'Utility poles']",['Bates'],[],['Photographer']
['PC000008'],['1880?'],['Arden'],['Manitoba'],['Canada'],"['Arden, Manitoba, Canada.']",['http://peel.library.ualberta.ca/postcards/PC000008.html'],"['Carriages & coaches', 'Electric lines', 'Commercial streets']",['Rumsey & Co'],[],['Publisher']
['PC000009'],['1910?'],['Arden'],['Manitoba'],['Canada'],"['Arden, Manitoba, Canada.']",['http://peel.library.ualberta.ca/postcards/PC000009.html'],"['Residential streets', 'Houses', 'Utility poles']",['Rumsey & Co'],[],['Publisher']
['PC000010'],['[not before 1920]'],['Arden'],['Manitoba'],['Canada'],['Arden'],['http://peel.library.ualberta.ca/postcards/PC000010.html'],"['General stores', 'Commercial streets', 'Storefronts']",[],[],[]
['PC000011'],['not before 1939'],['Arden'],['Manitoba'],['Canada'],"['Water way, Grand Trunk Bridge South of Arden. Man']",['http://peel.library.ualberta.ca/postcards/PC000011.html'],"['Bridges', 'Bridge construction', 'Grand Trunk Bridge (Arden, Man.)']",[],[],[]
['PC000012'],['after 1930'],['Armstrong'],['Manitoba'],['Canada'],['[Armstrong]'],['http://peel.library.ualberta.ca/postcards/PC000012.html'],"['Winter', 'Residential streets', 'Houses', 'Snow']",[],[],[]
['PC000013'],['not before 1860'],['Augusville'],['Manitoba'],['Canada'],"['Main Street, Angusville, Man.']",['http://peel.library.ualberta.ca/postcards/PC000013.html'],"['Carriages & coaches', 'General stores']",[],[],[]
['PC000014'],['not before 1920'],['Angusville'],['Manitoba'],['Canada'],"['Main St., Angusville, Man.']",['http://peel.library.ualberta.ca/postcards/PC000014.html'],"['Stables', 'Stores & shops', 'Commercial streets']",[],[],[]
['PC000015'],['not before 1918'],['Austin'],['Manitoba'],['Canada'],"['School house, Austin, Man. Can.']",['http://peel.library.ualberta.ca/postcards/PC000015.html'],['Schools'],[],[],[]
['PC000016'],['1912'],['Bagot'],['Manitoba'],['Canada'],"['Bagot, Man.']",['http://peel.library.ualberta.ca/postcards/PC000016.html'],"['Houses', 'Cityscapes']",[],['Bates'],['Photographer']
['PC000017'],['1914'],['Bagot'],['Manitoba'],['Canada'],"['[Bagot, Man.]']",['http://peel.library.ualberta.ca/postcards/PC000017.html'],"['Farms', 'Houses']",[],[],[]
['PC000018'],['1907'],['Baldur'],['Manitoba'],['Canada'],['[Baldur]'],['http://peel.library.ualberta.ca/postcards/PC000018.html'],"['Railroads', 'Cityscapes', 'Commercial streets']",[],[],[]
['PC000019'],['1905'],['Bannerman'],['Manitoba'],['Canada'],['Bannerman Man.'],['http://peel.library.ualberta.ca/postcards/PC000019.html'],['Hotels'],['Edwards Studio'],[],['Publisher']
['PC000020'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Beausejour]'],['http://peel.library.ualberta.ca/postcards/PC000020.html'],['Caves'],[],[],[]
['PC000021'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Man with team of oxen]'],['http://peel.library.ualberta.ca/postcards/PC000021.html'],"['Plows', 'Oxen']",[],[],[]
['PC000022'],['1911'],['Beausejour'],['Manitoba'],['Canada'],"['Beausejour, Man.']",['http://peel.library.ualberta.ca/postcards/PC000022.html'],['Factories'],[],[],[]
['PC000023'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Beausejour Hotel]'],['http://peel.library.ualberta.ca/postcards/PC000023.html'],['Hotels'],"['Beausejour Hotel (Beausejour, Man.)']",[],[]
['PC000024'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Man in coat]'],['http://peel.library.ualberta.ca/postcards/PC000024.html'],"['Winter', 'Snow', 'Fur coats']",[],[],[]
['PC000025'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Men on frozen river]'],['http://peel.library.ualberta.ca/postcards/PC000025.html'],['Rivers'],[],['Brokenhead River (Man.)'],[]
['PC000026'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Group of women]'],['http://peel.library.ualberta.ca/postcards/PC000026.html'],['Women'],[],[],[]
['PC000027'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Beausejour]'],['http://peel.library.ualberta.ca/postcards/PC000027.html'],['Employees'],[],[],[]
['PC000028'],['1912'],['Beausejour'],['Manitoba'],['Canada'],['[Two men in suits]'],['http://peel.library.ualberta.ca/postcards/PC000028.html'],"['Men', 'Suits (Clothing)']",[],[],[]
['PC000029'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Men on frozen river]'],['http://peel.library.ualberta.ca/postcards/PC000029.html'],['Men'],[],[],[]
['PC000030'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Working men in a factory]'],['http://peel.library.ualberta.ca/postcards/PC000030.html'],"['Employees', 'Factories']",[],[],[]
['PC000031'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Two men smoking pipes]'],['http://peel.library.ualberta.ca/postcards/PC000031.html'],"['Men', 'Pipes (Smoking)']",[],[],[]
['PC000032'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Men in a factory]'],['http://peel.library.ualberta.ca/postcards/PC000032.html'],"['Employees', 'Factories']",[],[],[]
['PC000033'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Men sitting  on a water wagon]'],['http://peel.library.ualberta.ca/postcards/PC000033.html'],"['Water tanks', 'Carts & wagons']",[],[],[]
['PC000034'],['1911'],['Beausejour'],['Manitoba'],['Canada'],['[Beausejour]'],['http://peel.library.ualberta.ca/postcards/PC000034.html'],"['Stables', 'Stores & shops', 'Commercial streets', 'Cityscapes']",[],[],[]
['PC000035'],['not before 1923'],['Beausejour'],['Manitoba'],['Canada'],['Beausejour Hotel'],['http://peel.library.ualberta.ca/postcards/PC000035.html'],"['Hotels', 'Beausejour Hotel (Beausejour, Man.)']",['Standard Photo Co'],[],['Photographer']
['PC000036'],['not before 1939'],['Beausejour'],['Manitoba'],['Canada'],"['Beausejour, Man.']",['http://peel.library.ualberta.ca/postcards/PC000036.html'],['Cityscapes'],['Standard Photo Co'],[],['Photographer']
['PC000037'],['not before 1939'],['Beausejour'],['Manitoba'],['Canada'],"[""Scene on the Brokenhead River, Cambell's Grove Tourist Park, Beausejour, Man.""]",['http://peel.library.ualberta.ca/postcards/PC000037.html'],['Parks'],['Valentine Edy Company'],[],['Publisher']
['PC000038'],['1924'],['Fort Beausejour'],['New Brunswick'],['Canada'],['Unveiling of Memorial Tablet at Fort Beausejour- July16th 1924.'],['http://peel.library.ualberta.ca/postcards/PC000038.html'],"['Monuments & memorials', 'Crowds', 'Hills']",['Photogelatine Engraving Co.'],[],['Publisher']
['PC000039'],['1911'],['Belmont'],['Manitoba'],['Canada'],"['West side, Third Street, Belmont, Man.']",['http://peel.library.ualberta.ca/postcards/PC000039.html'],"['Cityscapes', 'Buildings']",['Photo ideal'],[],['Photographer']
['PC000040'],['1910'],['Belmont'],['Manitoba'],['Canada'],"['Presbyterian, Church, Belmont, Man.']",['http://peel.library.ualberta.ca/postcards/PC000040.html'],['Presbyterian churches'],"['Martels, LTD.']",[],['Photographer']
['PC000041'],['not befor 1940'],['Benito'],['Manitoba'],['Canada'],"['Benito, Man.']",['http://peel.library.ualberta.ca/postcards/PC000041.html'],"['Stores & shops', 'Banks', 'Commercial streets']",[],"['Bank of Toronto (Benito, Man.)']",[]
['PC000042'],['not before 1941'],['Benito'],['Manitoba'],['Canada'],"['Benito Consolidated S.D., Benito, Man.']",['http://peel.library.ualberta.ca/postcards/PC000042.html'],"['Schools', 'Public schools', 'Benito Consolidated School District (Benito, Man.)']","['Benito Consolidated School District (Benito, Man.)']",[],[]
['PC000043'],['1911'],['Benito'],['Manitoba'],['Canada'],['Benito Man'],['http://peel.library.ualberta.ca/postcards/PC000043.html'],"['Carriages & coaches', 'General stores', 'Commercial streets']",[],[],[]
['PC000044'],['not before 1920'],['Benito'],['Manitoba'],['Canada'],"['Benito, Man.']",['http://peel.library.ualberta.ca/postcards/PC000044.html'],['Grain elevators'],[],[],[]
['PC000045'],['1911'],['Benito'],['Manitoba'],['Canada'],"['Main Street, Benito, Man.']",['http://peel.library.ualberta.ca/postcards/PC000045.html'],"['Stores & shops', 'Commercial streets']",[],[],[]
['PC000046'],['1911'],['Beresford'],['Manitoba'],['Canada'],['[Beresford R.C. house]'],['http://peel.library.ualberta.ca/postcards/PC000046.html'],['Houses'],[],[],[]
['PC000047'],['1915'],['Beulah'],['Manitoba'],['Canada'],"['Beulah, Sep. 2nd 1915']",['http://peel.library.ualberta.ca/postcards/PC000047.html'],['Barns'],[],[],[]
['PC000048'],['1918'],['Binscarth'],['Manitoba'],['Canada'],"['Binscarth, Man.']",['http://peel.library.ualberta.ca/postcards/PC000048.html'],"['Cityscapes', 'Houses']",[],[],[]
['PC000049'],['1912'],['Birds Hill'],['Manitoba'],['Canada'],"['Birds Hill, Man.']",['http://peel.library.ualberta.ca/postcards/PC000049.html'],"['Cityscapes', 'Dirt roads', 'Utility poles']",[],[],[]
['PC000050'],['1905'],['Birtle'],['Manitoba'],['Canada'],"[""Bird's eye view Birtle, Man.""]",['http://peel.library.ualberta.ca/postcards/PC000050.html'],"['Cityscapes', 'National emblems', 'Flags', 'Patriotism', 'Aerial views']",['Atkinson Bros'],[],['Publisher']
['PC000051'],['1911'],['Birtle'],['Manitoba'],['Canada'],"['Main Street, Birtle, Man.']",['http://peel.library.ualberta.ca/postcards/PC000051.html'],"['Stores & shops', 'Commercial streets']",[],[],[]
['PC000052'],['1911'],['Birtle'],['Manitoba'],['Canada'],['[Bridge construction at Birtle]'],['http://peel.library.ualberta.ca/postcards/PC000052.html'],"['Bridges', 'Bridge construction']",[],[],[]
['PC000053'],['1909'],['Bismark'],['Manitoba'],['Canada'],"['Bismark St, Bismark, Man.']",['http://peel.library.ualberta.ca/postcards/PC000053.html'],"['Streets', 'Stores & shops']",[],[],[]
['PC000054'],['1918'],['Boissevain'],['Manitoba'],['Canada'],"['Main Street, looking East, Boissevain, Man.']",['http://peel.library.ualberta.ca/postcards/PC000054.html'],"['Stores & shops', 'Commercial streets', 'City & town life']","[""Warwick Bro's & Rutter""]",[],['Publisher']
['PC000055'],['1910'],['Boissevain'],['Manitoba'],['Canada'],"['Max Lake, Camping Grounds of Boissevain, Man.']",['http://peel.library.ualberta.ca/postcards/PC000055.html'],"['Lakes & ponds', 'Boats', 'Sailboats']","[""Warwick Bro's & Rutter""]",[],['Publisher']
['PC000056'],['1930'],['Boissevain'],['Manitoba'],['Canada'],"['Struthers Street, showing the two schools, Boissevain, Man.']",['http://peel.library.ualberta.ca/postcards/PC000056.html'],"['Streets', 'Schools']","[""Warwick Bro's & Rutter""]",[],['Publisher']
['PC000057'],['1912'],['Boissevain'],['Manitoba'],['Canada'],"['Boissevain Fair, Boissevain, Aug. 1 & 2, 1912']",['http://peel.library.ualberta.ca/postcards/PC000057.html'],"['Poultry', 'Portrait photographs', 'Exhibitions']",[],[],[]
['PC000058'],['not befor 1940'],['Boissevain'],['Manitoba'],['Canada'],['[Boissevain train station]'],['http://peel.library.ualberta.ca/postcards/PC000058.html'],"['Railroad stations', 'Crowds']",[],[],[]
['PC000059'],['not before 1920'],['Boissevain'],['Manitoba'],['Canada'],"['Walkey Bros moving six ton municipal safe, Boissevain']",['http://peel.library.ualberta.ca/postcards/PC000059.html'],"['Steam automobiles', 'Safes', 'Carriages & coaches']",[],[],['Photographer']
['PC000062'],['1912'],['Bowsman'],['Manitoba'],['Canada'],"['C.N.R Station, Bowsman, Man.']",['http://peel.library.ualberta.ca/postcards/PC000062.html'],"['Railroad stations', 'Railroads']",[],[],[]
['PC000064'],['1905'],['Brandon'],['Manitoba'],['Canada'],"['St.  Augustine Catholic Church, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000064.html'],['Catholic churches'],"[""Warwick Bro's & Rutter""]",[],['Publisher']
['PC000065'],['1903'],['Brandon'],['Manitoba'],['Canada'],"['City Hall, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000065.html'],['City & town halls'],"[""Warner's Bookstore""]",[],['Publisher']
['PC000066'],['1906'],['Brandon'],['Manitoba'],['Canada'],"['Rosser Avenue, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000066.html'],"['Commercial streets', 'Storefronts']","[""Warner's Bookstore""]",[],['Publisher']
['PC000067'],['1903'],['Brandon'],['Manitoba'],['Canada'],"['Brandon College, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000067.html'],['Universities & colleges'],"[""Warner's Bookstore""]",[],['Publisher']
['PC000068'],['1906'],['Brandon'],['Manitoba'],['Canada'],"['City Hall, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000068.html'],['City & town halls'],"[""Warner's Bookstore""]",[],['Publisher']
['PC000069'],['1905'],['Brandon'],['Manitoba'],['Canada'],"['A  threshing scene, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000069.html'],"['Threshing machines', 'Grains']","[""Warner's Bookstore""]",[],['Publisher']
['PC000070'],['1920'],['Brandon'],['Manitoba'],['Canada'],"['Lorne Ave., looking West from Convent, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000070.html'],['Residential streets'],"[""Warner's Bookstore""]",[],['Publisher']
['PC000071'],['1913'],['Brandon'],['Manitoba'],['Canada'],"['Rosser Avenue, looking East, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000071.html'],"['Commercial streets', 'Storefronts']","[""Warner's Bookstore""]",[],['Publisher']
['PC000072'],['1930'],['Brandon'],['Manitoba'],['Canada'],"['Central Schools and Collegiate Institute, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000072.html'],"['Educational facilities', 'Schools']","[""Warner's Bookstore""]",[],['Publisher']
['PC000073'],['1910'],['Brandon'],['Manitoba'],['Canada'],"['Methodist Church, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000073.html'],['Methodist churches'],"[""Warner's Bookstore""]","['First Methodist Church (Brandon, Man.)']",['Publisher']
['PC000074'],['not before 1925'],['Brandon'],['Manitoba'],['Canada'],"[""St. Paul's Presbyterian Church, Brandon.""]",['http://peel.library.ualberta.ca/postcards/PC000074.html'],"['Presbyterian churches', ""St. Paul's Presbyterian Church (Brandon, Man.)""]","[""Warner's Bookstore""]",[],['Publisher']
['PC000075'],['1900'],['Brandon'],['Manitoba'],['Canada'],"['Canadian Pacific Ry. Station, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000075.html'],['Railroad stations'],"[""Warner's Bookstore""]",[],['Publisher']
['PC000076'],['1908'],['Brandon'],['Manitoba'],['Canada'],"['[Brandon, Manitoba, churches]']",['http://peel.library.ualberta.ca/postcards/PC000076.html'],"['Catholic churches', 'Presbyterian churches', 'Baptist churches', 'Methodist churches']",['Warwick Bros & Rutter'],[],['Publisher']
['PC000077'],['1933'],['Brandon'],['Manitoba'],['Canada'],"['Orange Lodge Parade, July 12-1933']",['http://peel.library.ualberta.ca/postcards/PC000077.html'],['Parades & processions'],['Loyal Orange Association of British America'],['Carsell'],['Photographer']
['PC000078'],['1905'],['Brandon'],['Manitoba'],['Canada'],['Barbaric Splendour'],['http://peel.library.ualberta.ca/postcards/PC000078.html'],"['Indigenous peoples', 'Tribal chiefs']","[""Warner's Bookstore""]",[],['Publisher']
['PC000079'],['1903'],['Brandon'],['Manitoba'],['Canada'],"['Brandon College and Lorne Avenue, Bradon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000079.html'],"['Universities & colleges', 'Streets']",['Novelty Manufacturing & Art Printing Co.'],[],['Publisher']
['PC000080'],['1920'],['Brandon'],['Manitoba'],['Canada'],"['Brandon College and Lorne Avenue, Bradon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000080.html'],"['Universities & colleges', 'Streets']",['Novelty Manufacturing & Art Printing Co.'],[],['Publisher']
['PC000081'],['1920'],['Brandon'],['Manitoba'],['Canada'],"['Brandon College and Lorne Avenue, Bradon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000081.html'],"['Universities & colleges', 'Streets']",['Novelty Manufacturing & Art Printing Co.'],[],['Publisher']
['PC000082'],['1905'],['Brandon'],['Manitoba'],['Canada'],"['Residential Brandon, looking West, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000082.html'],"['Residential streets', 'Cityscapes']","[""Christie's Bookstore""]",[],['Publisher']
['PC000083'],['1908'],['Brandon'],['Manitoba'],['Canada'],"['Residential Brandon looking West, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000083.html'],"['Residential streets', 'Cityscapes']","[""Christie's Bookstore""]",[],['Publisher']
['PC000084'],['1905'],['Brandon'],['Manitoba'],['Canada'],"['Lorne Ave. &  Residential District , looking East Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000084.html'],"['Cityscapes', 'Residential streets']",[],[],[]
['PC000085'],['1910'],['Brandon'],['Manitoba'],['Canada'],"['Residential Brandon looking East, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000085.html'],"['Residential streets', 'Cityscapes']","[""Christie's Bookstore""]",[],['Publisher']
['PC000086'],['not before 1911'],['Brandon'],['Manitoba'],['Canada'],"['Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000086.html'],"['Cityscapes', 'Business districts', 'Commercial streets']",[],[],[]
['PC000087'],['1940'],['Brandon'],['Manitoba'],['Canada'],"['Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000087.html'],"['Commercial streets', 'Pedestrians', 'Stores & shops']",['Terrett Photo'],[],['Publisher']
['PC000088'],['not befor 1911'],['Brandon'],['Manitoba'],['Canada'],"['12th Street looking South from Lorne Avenue, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000088.html'],"['Residential streets', 'Houses']",['Novelty Manufacturing & Art Printing Co.'],[],['Publisher']
['PC000089'],['1935'],['Brandon'],['Manitoba'],['Canada'],"['Rosser Avenue, looking West, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000089.html'],"['Stores & shops', 'Commercial streets', 'City & town life']",['Valentine Edy'],[],['Publisher']
['PC000090'],['1912'],['Brandon'],['Manitoba'],['Canada'],"['Rosser Avenue, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000090.html'],"['Commercial streets', 'Carriages & coaches', 'City & town life']",[],[],[]
['PC000091'],['1912'],['Brandon'],['Manitoba'],['Canada'],"['Rosser Avenue, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000091.html'],"['Commercial streets', 'Carriages & coaches', 'City & town life']",[],[],[]
['PC000092'],['ca 1920'],['Brandon'],['Manitoba'],['Canada'],"['Rosser Ave, from 9th  St., Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000092.html'],"['Commercial streets', 'Stores & shops', 'Flags', 'City & town life', 'Storefronts']",['The Heliotype Co. Ltd.'],[],['Publisher']
['PC000093'],['1912'],['Brandon'],['Manitoba'],['Canada'],"['Rosser Avenue, Brandon, Manitoba, looking East']",['http://peel.library.ualberta.ca/postcards/PC000093.html'],"['Commercial streets', 'Stores & shops', 'City & town life', 'Storefronts']",[],[],[]
['PC000094'],['1938'],['Brandon'],['Manitoba'],['Canada'],"['Rosser Avenue, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000094.html'],"['Commercial streets', 'Automobiles', 'City & town life', 'Storefronts']",[],[],[]
['PC000098'],['1940'],['Brandon'],['Manitoba'],['Canada'],"['10th St, Rosser, Brandon.']",['http://peel.library.ualberta.ca/postcards/PC000098.html'],"['Commercial streets', 'Stores & shops']",['Jerrett Photo'],[],['Photographer']
['PC000100'],['1920'],['Brandon'],['Manitoba'],['Canada'],"['Tenth St., and C.P.R. Depot, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000100.html'],"['Commercial streets', 'Stores & shops', 'Railroad stations']",['Novelty Manufacturing & Art Printing Co.'],[],['Publisher']
['PC000101'],['1940'],['Brandon'],['Manitoba'],['Canada'],"['Tenth Street, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000101.html'],"['Stores & shops', 'Commercial streets']",[],[],[]
['PC000103'],['1940'],['Brandon'],['Manitoba'],['Canada'],"['10th St., Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000103.html'],"['Stores & shops', 'Commercial streets', 'Automobiles']",['Jerrett Photo'],[],['Photographer']
['PC000104'],"[""1930's""]",['Brandon'],['Manitoba'],['Canada'],"['Tenth Street, looking North, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000104.html'],"['Commercial streets', 'Stores & shops', 'Automobiles']",['Photogelatine Engraving Co.'],[],['Publisher']
['PC000105'],['1906'],['Brandon'],['Manitoba'],['Canada'],"['[Brandon, Man.]']",['http://peel.library.ualberta.ca/postcards/PC000105.html'],"['Commercial streets', 'Stores & shops']",[],[],[]
['PC000106'],['1906'],['Brandon'],['Manitoba'],['Canada'],"['The C.P.R. Station, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000106.html'],"['Railroad stations', 'Railroad tracks']","[""Warner's""]",[],[]
['PC000107'],['1908'],['Brandon'],['Manitoba'],['Canada'],"['C.P.R. Depot, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000107.html'],"['Railroad stations', 'Railroad locomotives']",['Atkinson Bros'],[],['Publisher']
['PC000108'],['1909'],['Brandon'],['Manitoba'],['Canada'],"['C.P.R. Station, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000108.html'],"['Railroad stations', 'Railroad locomotives']",[],[],[]
['PC000109'],['1909'],['Brandon'],['Manitoba'],['Canada'],"['C.P.R. Station, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000109.html'],"['Railroad stations', 'Railroad locomotives']",[],[],[]
['PC000110'],['between 1920 - 1940'],['Brandon'],['Manitoba'],['Canada'],"['C.P.R. Depot, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000110.html'],"['Railroad stations', 'Railroad tracks']",['Photogelatine Engraving Co.'],[],['Publisher']
['PC000111'],['between 1920 - 1940'],['Brandon'],['Manitoba'],['Canada'],"['C.P.R. Depot, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000111.html'],"['Railroad stations', 'Railroad tracks', 'Railroad cars']",['Photogelatine Engraving Co.'],[],['Publisher']
['PC000112'],['1910'],['Brandon'],['Manitoba'],['Canada'],"['C.N.Ry. Station and Prince Edward Hotel, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000112.html'],"['Hotels', 'Railroad stations']","['Prince Edward Hotel (Brandon, Man.)']",[],[]
['PC000113'],['1940'],['Brandon'],['Manitoba'],['Canada'],"['C. N. R. Depot and Prince Edward Hotel, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000113.html'],"['Hotels', 'Railroad stations']",['Photogelatine Engraving Co.'],[],['Publisher']
['PC000114'],['not before 1930'],['Brandon'],['Manitoba'],['Canada'],"['Prince Edward Hotel and C. N. Ry. Depot. Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000114.html'],"['Hotels', 'Railroad stations']",['Novelty Manufacturing & Art Printing Co.'],[],['Publisher']
['PC000115'],['not before 1920'],['Brandon'],['Manitoba'],['Canada'],"['Prince Edward Hotel and C. N. R. Station, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000115.html'],"['Hotels', 'Railroad stations']",['Novelty Manufacturing & Art Printing Co.'],[],['Publisher']
['PC000116'],['1940'],['Brandon'],['Manitoba'],['Canada'],"['Post Office, Brandon, Manitoba.']",['http://peel.library.ualberta.ca/postcards/PC000116.html'],['Post offices'],['Photogelatine Engraving Co.'],[],['Publisher']
['PC000117'],['not befor 1910'],['Brandon'],['Manitoba'],['Canada'],"['A Residential section of Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000117.html'],"['Residential streets', 'Cityscapes']",['Stedman Bros.'],[],['Publisher']
['PC000118'],['not befor 1910'],['Brandon'],['Manitoba'],['Canada'],"['Brandon, Man., looking West.']",['http://peel.library.ualberta.ca/postcards/PC000118.html'],"['Cityscapes', 'Residential streets']","[""Christie's Bookstore""]",[],['Publisher']
['PC000119'],['1911'],['Brandon'],['Manitoba'],['Canada'],['Brandon from Park Public School.'],['http://peel.library.ualberta.ca/postcards/PC000119.html'],"['Cityscapes', 'Aerial views']",['C. S.'],[],['Publisher']
['PC000120'],['ca. 1930'],['Brandon'],['Manitoba'],['Canada'],"['Cattle judging, annual exhibition, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000120.html'],"['Cattle', 'Cattle breeders', 'Agricultural exhibits']",[],['Farmer'],['Publisher']
['PC000121'],['1905'],['Brandon'],['Manitoba'],['Canada'],"['City Hall, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000121.html'],"['City & town halls', 'Flags']",['Warwick Bros & Rutter'],[],['Publisher']
['PC000122'],['1920'],['Brandon'],['Manitoba'],['Canada'],"['Methodist Church, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000122.html'],['Methodist churches'],['Warwick Bros & Rutter'],"['First Methodist Church (Brandon, Man.)']",['Publisher']
['PC000123'],['1908'],['Brandon'],['Manitoba'],['Canada'],"[""Christie's Bookstore, Brandon, Man.""]",['http://peel.library.ualberta.ca/postcards/PC000123.html'],['Bookstores'],['Warwick Bros & Rutter'],[],['Publisher']
['PC000124'],['1910'],['Brandon'],['Manitoba'],['Canada'],"['Brandon College, Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000124.html'],"['Universities & colleges', 'Educational facilities']","[""Christie's Bookstore""]",[],['Publisher']
['PC000125'],['between 1920 - 1940'],['Brandon'],['Manitoba'],['Canada'],"['Panorama of Brandon, Man.']",['http://peel.library.ualberta.ca/postcards/PC000125.html'],"['Cityscapes', 'Commercial streets', 'Business districts', 'Snow']",['Photogelatine Engraving Co.'],[],['Publisher']
